Type,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Outcome,Removal of more than just outer clothing,Road name,postcode,Postal code,Time difference
1,51.511916,-0.076853,1,1,13,1,4,0,Crutched Friars,"Crutched Friars, Aldgate, City of London, Greater London, England, EC3N 2HT, United Kingdom",EC3N 2HT,25.0
0,51.512147,-0.092077,1,1,5,1,0,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,194.0
1,51.511122,-0.087666,1,1,1,0,1,0,Cannon Street,"110, Cannon Street, Cornhill, City of London, Greater London, England, EC4N 6EU, United Kingdom",EC4N 6EU,75.0
0,51.509848,-0.104494,1,1,13,1,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,2.0
0,51.517728,-0.10238,1,2,1,0,0,0,Hosier Lane,"25, Hosier Lane, West Smithfield, City of London, Greater London, England, EC1A 9LQ, United Kingdom",EC1A 9LQ,2.0
0,51.512147,-0.092077,1,1,1,0,1,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,1.0
0,51.516867,-0.022004,1,2,13,0,1,0,Bow Common Lane,"Diprose Court, 8, Bow Common Lane, Bow Common, Poplar, London Borough of Tower Hamlets, London, Greater London, England, E3 4AX, United Kingdom",E3 4AX,18.0
0,51.516351,-0.082965,0,1,13,2,1,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,140.0
0,51.515546,-0.070056,1,1,13,0,1,0,Whitechapel High Street,"Central House, 59-63, Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QX, United Kingdom",E1 7QX,33.0
0,51.516047,-0.075411,1,2,13,0,1,0,New Goulston Street,"Ladbrokes, New Goulston Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7PR, United Kingdom",E1 7PR,2.0
0,51.51962,-0.088766,1,1,8,1,0,0,Ropemaker Street,"20 Ropemaker, 20, Ropemaker Street, Barbican, London Borough of Islington, City of London, Greater London, England, EC2Y 9HD, United Kingdom",EC2Y 9HD,96.0
0,51.522615,-0.077253,1,2,14,3,1,0,Commercial Street,"167, Commercial Street, Shoreditch, London Borough of Hackney, London, Greater London, England, E1 6BW, United Kingdom",E1 6BW,64.0
1,51.509848,-0.104494,1,1,5,1,5,1,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,9.0
1,51.518864,-0.097562,1,0,12,2,0,0,Aldersgate Street,"160, Aldersgate Street, Cheap, City of London, Greater London, England, EC1A 4HT, United Kingdom",EC1A 4HT,65.0
0,51.583366,-0.072178,1,2,5,1,5,0,A10,"Seven Sisters Station, A10, Seven Sisters, West Green, London Borough of Haringey, London, Greater London, England, N15 4RR, United Kingdom",N15 4RR,76.0
0,51.589418,-0.076556,1,1,15,3,5,1,Philip Lane,"With Milk, 124, Philip Lane, Tottenham, London Borough of Haringey, London, Greater London, England, N15 4JL, United Kingdom",N15 4JL,1.0
1,51.506895,-0.058634,1,1,1,0,5,0,Wapping Lane,"Reardon Street, Wapping Lane, St. George in the East, Wapping, London Borough of Tower Hamlets, London, Greater London, England, E1W 2RP, United Kingdom",E1W 2RP,24.0
0,51.509027,-0.06304,1,2,13,1,1,0,Artichoke Hill,"2, Artichoke Hill, St. George in the East, Wapping, London Borough of Tower Hamlets, London, Greater London, England, E1W 2AP, United Kingdom",E1W 2AP,45.0
0,51.516814,-0.08162,1,2,13,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,123.0
1,51.51768,-0.078484,1,3,13,0,1,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,4.0
0,51.51265,-0.076044,1,2,7,1,1,1,India Street,"The Rajasthan II, 8, India Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,40.0
0,51.516966,-0.1059,1,1,13,0,2,0,Plumtree Court,"The Plumtree, 54, Plumtree Court, West Smithfield, City of London, Greater London, England, EC4A 3BL, United Kingdom",EC4A 3BL,72.0
1,51.516966,-0.1059,1,1,13,0,5,0,Plumtree Court,"The Plumtree, 54, Plumtree Court, West Smithfield, City of London, Greater London, England, EC4A 3BL, United Kingdom",EC4A 3BL,1.0
0,51.512147,-0.092077,1,1,15,3,1,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,72.0
0,51.51265,-0.101452,1,1,1,0,0,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,98.0
1,51.51265,-0.101452,1,1,13,2,0,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,11.0
0,51.508181,-0.019397,1,1,13,1,1,0,Castor Lane,"The Workhorse Sports Centre, Castor Lane, Canary Wharf, Poplar, London Borough of Tower Hamlets, London, Greater London, England, E14 0BY, United Kingdom",E14 0BY,16.0
1,51.518231,-0.112939,0,4,17,4,1,0,Southampton Buildings,"Costa, Southampton Buildings, Blackfriars, London Borough of Camden, City of London, Greater London, England, WC2A 1AP, United Kingdom",WC2A 1AP,71.0
1,51.518231,-0.112939,1,4,17,4,1,0,Southampton Buildings,"Costa, Southampton Buildings, Blackfriars, London Borough of Camden, City of London, Greater London, England, WC2A 1AP, United Kingdom",WC2A 1AP,1.0
0,51.518231,-0.112939,1,4,17,4,1,0,Southampton Buildings,"Costa, Southampton Buildings, Blackfriars, London Borough of Camden, City of London, Greater London, England, WC2A 1AP, United Kingdom",WC2A 1AP,1.0
0,51.515728,-0.078393,1,3,15,3,1,0,Houndsditch,"Cutlers Court, 115, Houndsditch, Bishopsgate, City of London, Greater London, England, EC3A 7BT, United Kingdom",EC3A 7BT,34.0
1,51.506255,-0.074901,1,2,13,1,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,38.0
1,51.506255,-0.074901,1,1,1,0,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
1,51.511711,-0.07421,1,1,14,3,4,0,Portsoken Street,"Lloyds Chambers, Portsoken Street, Aldgate, City of London, Greater London, England, E1 8BZ, United Kingdom",E1 8BZ,11.0
1,51.513952,-0.085833,1,2,14,3,4,0,Finch Lane,"Cock and Woolpack, 6, Finch Lane, Cornhill, City of London, Greater London, England, EC3V 3NA, United Kingdom",EC3V 3NA,71.0
1,51.515484,-0.088233,1,3,15,3,1,0,Tokenhouse Yard,"Tokenhouse Yard, Cornhill, City of London, Greater London, England, EC2R 7AS, United Kingdom",EC2R 7AS,66.0
0,51.540568,0.002083,1,1,5,1,1,0,West Ham Lane,"Wraps and Wings, 3, West Ham Lane, Stratford New Town, London Borough of Newham, London, Greater London, England, E15 4PH, United Kingdom",E15 4PH,7.0
1,51.513928,-0.108231,1,3,13,1,0,0,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,16.0
0,51.513928,-0.108231,1,2,13,1,1,0,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,1.0
1,51.51121,-0.094206,1,1,15,3,4,0,Little Trinity Lane,"Little Trinity Lane, Vintry, City of London, Greater London, England, EC4V 2AU, United Kingdom",EC4V 2AU,1.0
0,51.592365,-0.082452,1,3,7,1,1,0,Higham Road,"Higham Road, West Green, London Borough of Haringey, London, Greater London, England, N17 6NQ, United Kingdom",N17 6NQ,4.0
1,51.517032,-0.089451,1,1,14,3,0,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,22.0
1,51.516351,-0.082965,1,1,15,3,0,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,80.0
0,51.512147,-0.092077,1,1,9,3,0,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,20.0
1,51.512791,-0.101274,1,2,5,1,4,0,St Andrew's Hill,"St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,21.0
0,51.506338,-0.088227,1,2,5,1,0,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,102.0
0,51.506338,-0.088227,1,2,13,1,0,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,1.0
0,51.506255,-0.074901,1,1,14,3,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,70.0
1,51.514513,-0.096561,1,2,15,3,4,0,Cheapside,"150 Cheapside, 150, Cheapside, Cheap, City of London, Greater London, England, EC2V 6ET, United Kingdom",EC2V 6ET,4.0
1,51.510913,-0.101395,1,2,15,2,4,0,White Lion Hill,"White Lion Hill, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,21.0
1,51.510913,-0.101395,1,1,15,3,4,0,White Lion Hill,"White Lion Hill, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,1.0
0,51.517032,-0.089451,1,1,1,0,0,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,6.0
0,51.517032,-0.089451,1,1,1,0,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,3.0
1,51.51768,-0.078484,1,2,14,3,4,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,25.0
0,51.513051,-0.104001,1,1,13,1,0,0,Apothecary Street,"RBS, Apothecary Street, Blackfriars, City of London, Greater London, England, EC4V 6BW, United Kingdom",EC4V 6BW,16.0
0,51.513051,-0.104001,1,1,13,1,0,0,Apothecary Street,"RBS, Apothecary Street, Blackfriars, City of London, Greater London, England, EC4V 6BW, United Kingdom",EC4V 6BW,1.0
0,51.51972,-0.099933,1,2,13,3,1,0,Lindsey Street,"Kaleidoscope, 4, Lindsey Street, West Smithfield, London Borough of Islington, City of London, Greater London, England, EC1A 9HP, United Kingdom",EC1A 9HP,118.0
1,51.516351,-0.082965,1,3,13,1,1,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,8.0
0,51.506255,-0.074901,1,1,15,3,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,20.0
1,51.506255,-0.074901,1,1,8,1,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
0,51.5169,-0.084095,1,1,5,1,1,0,New Broad Street,"Cable House, New Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1NH, United Kingdom",EC2M 1NH,22.0
1,51.5169,-0.084095,1,2,5,1,1,1,New Broad Street,"Cable House, New Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1NH, United Kingdom",EC2M 1NH,3.0
1,51.515504,-0.07627,1,1,13,1,0,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,49.0
1,51.512598,-0.084967,1,2,15,3,1,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,3.0
1,51.509547,-0.076031,0,1,14,3,4,0,Tower Hill,"Tower Hill Postern, Tower Hill, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4AA, United Kingdom",EC3N 4AA,18.0
1,51.509547,-0.076031,1,1,10,1,4,0,Tower Hill,"Tower Hill Postern, Tower Hill, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4AA, United Kingdom",EC3N 4AA,1.0
0,51.517032,-0.089451,1,2,4,0,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,50.0
1,51.514203,-0.094628,1,1,8,3,4,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,27.0
0,51.515196,-0.071772,1,2,13,3,1,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8FA, United Kingdom",E1 8FA,2.0
0,51.51992,-0.056696,1,2,12,3,1,1,Whitechapel Road,"The Blind Beggar, 337-341, Whitechapel Road, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 1BU, United Kingdom",E1 1BU,3.0
0,51.516894,-0.076067,1,1,14,3,1,0,Leyden Street,"St Clements House, Leyden Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7LL, United Kingdom",E1 7LL,20.0
0,51.513114,-0.086272,1,2,14,3,1,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,31.0
0,51.515033,-0.07825,1,2,13,0,1,1,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,16.0
1,51.518799,-0.077601,1,1,13,1,1,0,Steward Street,"The Steward Building, 12, Steward Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 6FQ, United Kingdom",E1 6FQ,3.0
1,51.506255,-0.074901,1,1,1,0,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,6.0
0,51.51121,-0.094206,1,1,13,3,0,0,Little Trinity Lane,"Little Trinity Lane, Vintry, City of London, Greater London, England, EC4V 2AU, United Kingdom",EC4V 2AU,16.0
1,51.51142,-0.097699,1,0,16,3,0,0,Booth Lane,"Booth Lane, Vintry, City of London, Greater London, England, EC4V 4AP, United Kingdom",EC4V 4AP,3.0
1,51.51142,-0.097699,1,0,14,3,0,0,Booth Lane,"Booth Lane, Vintry, City of London, Greater London, England, EC4V 4AP, United Kingdom",EC4V 4AP,1.0
1,51.516814,-0.08162,1,1,15,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,3.0
1,51.516814,-0.08162,1,1,16,3,0,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,3.0
1,51.51768,-0.078484,1,1,12,1,1,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,20.0
0,51.516347,-0.104887,0,2,15,3,1,0,Farringdon Street,"Farringdon Street, West Smithfield, City of London, Greater London, England, EC1A 2BP, United Kingdom",EC1A 2BP,44.0
1,51.514151,-0.074958,0,2,15,3,4,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,32.0
0,51.512117,-0.102411,0,3,15,3,1,0,Queen Victoria Street,"Queen Victoria Street, Blackfriars, City of London, Greater London, England, EC4V 4QQ, United Kingdom",EC4V 4QQ,115.0
0,51.512117,-0.102411,0,3,15,3,1,0,Queen Victoria Street,"Queen Victoria Street, Blackfriars, City of London, Greater London, England, EC4V 4QQ, United Kingdom",EC4V 4QQ,0.0
1,51.512117,-0.102411,1,2,15,3,1,0,Queen Victoria Street,"Queen Victoria Street, Blackfriars, City of London, Greater London, England, EC4V 4QQ, United Kingdom",EC4V 4QQ,1.0
1,51.512117,-0.102411,1,2,15,3,1,0,Queen Victoria Street,"Queen Victoria Street, Blackfriars, City of London, Greater London, England, EC4V 4QQ, United Kingdom",EC4V 4QQ,0.0
1,51.518864,-0.097562,1,2,13,3,4,0,Aldersgate Street,"160, Aldersgate Street, Cheap, City of London, Greater London, England, EC1A 4HT, United Kingdom",EC1A 4HT,49.0
1,51.518864,-0.097562,1,2,13,3,4,0,Aldersgate Street,"160, Aldersgate Street, Cheap, City of London, Greater London, England, EC1A 4HT, United Kingdom",EC1A 4HT,0.0
0,51.514151,-0.074958,1,2,15,3,1,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,27.0
0,51.514151,-0.074958,1,2,15,3,1,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,0.0
1,51.522233,-0.107382,1,1,5,1,0,1,Clerkenwell Road,"Clerkenwell Road, Little Italy, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 3BT, United Kingdom",EC1R 3BT,5.0
1,51.522233,-0.107382,1,1,5,1,0,1,Clerkenwell Road,"Clerkenwell Road, Little Italy, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 3BT, United Kingdom",EC1R 3BT,0.0
1,51.515504,-0.07627,1,1,14,3,1,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,15.0
1,51.515504,-0.07627,1,1,14,3,1,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,0.0
1,51.515504,-0.07627,1,3,14,3,0,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,1.0
1,51.515504,-0.07627,1,3,14,3,0,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,0.0
1,51.514457,-0.073849,1,2,13,3,1,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QA, United Kingdom",E1 7QA,9.0
1,51.514457,-0.073849,1,2,13,3,1,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QA, United Kingdom",E1 7QA,0.0
0,51.521667,-0.067145,1,2,1,0,1,0,Buxton Street,"Thomas Buxton Primary School, Buxton Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 5AR, United Kingdom",E1 5AR,92.0
0,51.521667,-0.067145,1,2,1,0,1,0,Buxton Street,"Thomas Buxton Primary School, Buxton Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 5AR, United Kingdom",E1 5AR,0.0
0,51.513928,-0.108231,1,1,1,0,6,0,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,2.0
0,51.513928,-0.108231,1,1,1,0,6,0,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,0.0
1,51.515307,-0.097277,1,1,10,1,4,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 4EN, United Kingdom",EC1A 4EN,2.0
1,51.515307,-0.097277,1,1,10,1,4,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 4EN, United Kingdom",EC1A 4EN,0.0
1,51.515142,-0.097645,1,2,14,3,4,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 7HL, United Kingdom",EC1A 7HL,2.0
1,51.515142,-0.097645,1,2,14,3,4,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 7HL, United Kingdom",EC1A 7HL,0.0
0,51.51121,-0.094206,1,1,13,1,1,0,Little Trinity Lane,"Little Trinity Lane, Vintry, City of London, Greater London, England, EC4V 2AU, United Kingdom",EC4V 2AU,17.0
0,51.51121,-0.094206,1,1,13,1,1,0,Little Trinity Lane,"Little Trinity Lane, Vintry, City of London, Greater London, England, EC4V 2AU, United Kingdom",EC4V 2AU,0.0
0,51.516814,-0.08162,1,1,15,3,2,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,23.0
0,51.516814,-0.08162,1,1,15,3,2,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,0.0
1,51.51768,-0.078484,1,2,1,0,4,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,50.0
