,Type,Date,Latitude,Longitude,Object of search,Outcome linked to object of search
7147,Person search,2022-07-07T15:57:40+00:00,51.513874,-0.096501,Controlled drugs,1
7151,Person and Vehicle search,2022-07-09T02:50:35+00:00,51.5131,-0.072542,Controlled drugs,1
7156,Person search,2022-07-10T01:44:46+00:00,51.514267,-0.079838,Controlled drugs,1
7158,Person search,2022-07-10T02:55:22+00:00,51.516212,-0.078849,Controlled drugs,1
7159,Person and Vehicle search,2022-07-10T03:51:30+00:00,51.51477,-0.101292,Controlled drugs,1
7161,Person search,2022-07-10T04:15:18+00:00,51.514267,-0.079838,Controlled drugs,1
7172,Person search,2022-07-11T16:33:24+00:00,51.514912,-0.07912,Article for use in theft,1
7178,Person search,2022-07-12T18:50:05+00:00,51.513736,-0.095224,Stolen goods,1
7182,Person and Vehicle search,2022-07-13T02:26:03+00:00,51.503329,-0.091725,Controlled drugs,1
7185,Person search,2022-07-13T10:42:22+00:00,51.486588,0.102605,Firearms,1
7189,Person search,2022-07-13T18:02:24+00:00,51.512624,-0.087157,Stolen goods,1
7191,Person search,2022-07-14T04:34:39+00:00,51.519119,-0.056615,Controlled drugs,1
7194,Person search,2022-07-14T15:43:59+00:00,51.514626,-0.097291,Article for use in theft,1
7195,Person and Vehicle search,2022-07-14T18:13:34+00:00,51.513712,-0.104276,Controlled drugs,1
7198,Person search,2022-07-15T17:09:48+00:00,51.509965,-0.078477,Offensive weapons,1
7199,Person and Vehicle search,2022-07-15T17:59:21+00:00,51.517102,-0.088785,Controlled drugs,1
7200,Person search,2022-07-15T18:03:15+00:00,51.517102,-0.088785,Controlled drugs,1
7202,Person search,2022-07-15T22:36:45+00:00,51.511794,-0.101906,Article for use in theft,1
7207,Person and Vehicle search,2022-07-16T08:29:13+00:00,51.510725,-0.084844,Controlled drugs,1
7209,Person search,2022-07-17T17:08:15+00:00,51.518692,-0.081512,Firearms,1
7213,Person search,2022-07-19T19:51:39+00:00,51.511196,-0.079521,Stolen goods,1
7217,Person and Vehicle search,2022-07-20T12:49:54+00:00,51.511794,-0.101906,Controlled drugs,1
7218,Person and Vehicle search,2022-07-20T15:57:13+00:00,51.510836,-0.097176,Controlled drugs,1
7219,Person search,2022-07-20T17:48:26+00:00,51.513911,-0.102726,Controlled drugs,1
7222,Person and Vehicle search,2022-07-21T14:53:04+00:00,51.520455,-0.082648,Firearms,1
7225,Person search,2022-07-22T23:44:25+00:00,51.50882,-0.081091,Controlled drugs,1
7226,Person search,2022-07-23T00:20:31+00:00,51.50882,-0.081091,Controlled drugs,1
7229,Person and Vehicle search,2022-07-23T19:21:22+00:00,51.5131,-0.072542,Controlled drugs,1
7254,Person search,2022-07-26T14:34:35+00:00,51.517656,-0.077563,Controlled drugs,1
7255,Person search,2022-07-26T16:40:28+00:00,51.515812,-0.077511,Controlled drugs,1
7257,Person search,2022-07-27T03:45:29+00:00,51.513874,-0.096501,Controlled drugs,1
7261,Person search,2022-07-28T03:25:33+00:00,51.516869,-0.081113,Stolen goods,1
7262,Person search,2022-07-28T12:57:45+00:00,51.510725,-0.084844,Article for use in theft,1
7263,Person search,2022-07-28T13:33:06+00:00,51.517102,-0.088785,Article for use in theft,1
7264,Person search,2022-07-28T14:04:07+00:00,51.517296,-0.081902,Stolen goods,1
7265,Person search,2022-07-28T16:34:34+00:00,51.512882,-0.084754,Evidence of offences under the Act,1
7266,Person search,2022-07-28T18:48:20+00:00,51.517326,-0.079883,Stolen goods,1
7267,Person search,2022-07-28T18:54:27+00:00,51.516271,-0.092971,Controlled drugs,1
7268,Person search,2022-07-28T18:59:06+00:00,51.516271,-0.092971,Controlled drugs,1
7273,Person search,2022-07-28T22:24:17+00:00,51.518692,-0.081512,Controlled drugs,1
7275,Person search,2022-07-28T23:59:51+00:00,51.521435,-0.094759,Offensive weapons,1
7299,Person search,2022-07-29T22:59:13+00:00,51.511896,-0.09154,Offensive weapons,1
7304,Person and Vehicle search,2022-07-31T06:29:26+00:00,51.511794,-0.101906,Controlled drugs,1
7313,Person search,2022-08-03T21:29:19+00:00,51.513079,-0.09407,Controlled drugs,1
7317,Person search,2022-08-03T22:10:32+00:00,51.513079,-0.09407,Controlled drugs,1
7327,Person search,2022-08-05T10:25:08+00:00,51.518093,-0.078424,Controlled drugs,1
7329,Person search,2022-08-05T11:01:51+00:00,51.513736,-0.095224,Article for use in theft,1
7338,Person and Vehicle search,2022-08-06T19:13:15+00:00,51.517239,-0.106076,Controlled drugs,1
7339,Person search,2022-08-07T01:34:39+00:00,51.517296,-0.081902,Controlled drugs,1
7342,Person and Vehicle search,2022-08-07T08:07:20+00:00,51.509872,-0.092633,Controlled drugs,1
7343,Person search,2022-08-07T20:00:29+00:00,51.561206,-0.073115,Offensive weapons,1
7344,Person search,2022-08-08T14:18:16+00:00,51.518692,-0.081512,Stolen goods,1
7348,Person and Vehicle search,2022-08-08T23:05:24+00:00,51.509785,-0.068095,Article for use in theft,1
7349,Person and Vehicle search,2022-08-08T23:11:30+00:00,51.509785,-0.068095,Article for use in theft,1
7351,Person search,2022-08-10T01:49:05+00:00,51.509872,-0.092633,Controlled drugs,1
7353,Person search,2022-08-10T10:15:24+00:00,51.514626,-0.097291,Stolen goods,1
7354,Person search,2022-08-10T11:51:03+00:00,51.518692,-0.081512,Controlled drugs,1
7360,Person search,2022-08-11T06:39:33+00:00,51.514924,-0.074925,Controlled drugs,1
7363,Person search,2022-08-11T18:35:48+00:00,51.513736,-0.095224,Controlled drugs,1
7364,Person search,2022-08-11T18:39:32+00:00,51.513736,-0.095224,Controlled drugs,1
7365,Person search,2022-08-11T21:38:02+00:00,51.513736,-0.095224,Controlled drugs,1
7378,Person and Vehicle search,2022-08-12T19:52:49+00:00,51.513209,-0.0949,Controlled drugs,1
7379,Person and Vehicle search,2022-08-12T20:55:26+00:00,51.511794,-0.101906,Controlled drugs,1
7381,Person and Vehicle search,2022-08-13T05:43:03+00:00,51.517687,-0.112111,Controlled drugs,1
7385,Person and Vehicle search,2022-08-13T23:07:38+00:00,51.506722,-0.088586,Controlled drugs,1
7386,Person search,2022-08-14T00:08:33+00:00,51.516869,-0.081113,Controlled drugs,1
7387,Person and Vehicle search,2022-08-14T07:23:26+00:00,51.517296,-0.081902,Controlled drugs,1
7389,Person search,2022-08-14T20:23:44+00:00,51.511884,-0.108027,Controlled drugs,1
7393,Person and Vehicle search,2022-08-15T07:45:58+00:00,51.511196,-0.079521,Controlled drugs,1
7403,Person search,2022-08-17T17:18:30+00:00,51.513666,-0.078278,Controlled drugs,1
7404,Person search,2022-08-17T19:05:38+00:00,51.512033,-0.10498,Article for use in theft,1
7407,Person search,2022-08-19T11:29:44+00:00,51.512105,-0.085089,Stolen goods,1
7408,Person search,2022-08-19T17:17:35+00:00,51.516271,-0.092971,Stolen goods,1
7409,Person search,2022-08-19T22:31:37+00:00,51.517296,-0.081902,Controlled drugs,1
7413,Person search,2022-08-20T00:43:09+00:00,51.516869,-0.081113,Controlled drugs,1
7416,Person search,2022-08-20T04:54:45+00:00,51.518692,-0.081512,Controlled drugs,1
7418,Person search,2022-08-20T06:18:56+00:00,51.52355,-0.099284,Stolen goods,1
7420,Person and Vehicle search,2022-08-20T12:56:50+00:00,51.515383,-0.078783,Offensive weapons,1
7421,Person search,2022-08-20T14:56:58+00:00,51.51777,-0.078495,Controlled drugs,1
7424,Person and Vehicle search,2022-08-20T20:48:29+00:00,51.519689,-0.098017,Controlled drugs,1
7425,Person search,2022-08-20T21:44:46+00:00,51.519689,-0.098017,Controlled drugs,1
7428,Person search,2022-08-21T00:47:38+00:00,51.517785,-0.079907,Controlled drugs,1
7429,Person search,2022-08-21T00:47:38+00:00,51.517785,-0.079907,Controlled drugs,1
7430,Person search,2022-08-21T00:47:38+00:00,51.517785,-0.079907,Controlled drugs,1
7435,Person and Vehicle search,2022-08-21T19:38:37+00:00,51.511196,-0.079521,Stolen goods,1
7444,Person and Vehicle search,2022-08-23T21:17:58+00:00,51.513209,-0.0949,Controlled drugs,1
7449,Person search,2022-08-25T05:51:34+00:00,51.513631,-0.086019,Controlled drugs,1
7465,Person and Vehicle search,2022-08-26T20:12:22+00:00,51.51277,-0.118367,Controlled drugs,1
7469,Person and Vehicle search,2022-08-27T08:09:52+00:00,51.511896,-0.09154,Controlled drugs,1
7473,Person search,2022-08-27T09:09:12+00:00,51.511896,-0.09154,Controlled drugs,1
7482,Person and Vehicle search,2022-08-29T13:39:00+00:00,51.510761,-0.101963,Controlled drugs,1
7483,Person and Vehicle search,2022-08-29T13:46:12+00:00,51.510761,-0.101963,Controlled drugs,1
7493,Person and Vehicle search,2022-08-30T01:30:31+00:00,51.511037,-0.096274,Controlled drugs,1
7494,Person and Vehicle search,2022-08-30T01:31:35+00:00,51.511037,-0.096274,Controlled drugs,1
7508,Person search,2022-08-31T15:52:18+00:00,51.5097,-0.084844,Stolen goods,1
7519,Person search,2022-09-01T02:05:54+00:00,51.518281,-0.111596,Controlled drugs,1
7520,Person search,2022-09-01T02:12:09+00:00,51.517846,-0.109164,Controlled drugs,1
7521,Person search,2022-09-01T02:26:42+00:00,51.517846,-0.109164,Controlled drugs,1
7522,Person and Vehicle search,2022-09-01T03:08:07+00:00,51.515178,-0.076716,Controlled drugs,1
7530,Person and Vehicle search,2022-09-01T21:05:20+00:00,51.51844,-0.078755,Controlled drugs,1
7532,Person search,2022-09-02T04:01:16+00:00,51.515383,-0.078783,Controlled drugs,1
7533,Person and Vehicle search,2022-09-02T05:18:15+00:00,51.515383,-0.078783,Controlled drugs,1
7534,Person search,2022-09-02T05:36:44+00:00,51.515383,-0.078783,Controlled drugs,1
7535,Person search,2022-09-02T20:19:12+00:00,51.515383,-0.078783,Controlled drugs,1
7536,Person search,2022-09-02T21:03:39+00:00,51.515383,-0.078783,Controlled drugs,1
7540,Person and Vehicle search,2022-09-03T03:42:52+00:00,51.516869,-0.081113,Controlled drugs,1
7541,Person search,2022-09-03T11:33:27+00:00,51.517785,-0.079907,Article for use in theft,1
7542,Person search,2022-09-03T11:42:00+00:00,51.517785,-0.079907,Article for use in theft,1
7545,Person search,2022-09-03T14:34:09+00:00,51.513712,-0.104276,Article for use in theft,1
7546,Person search,2022-09-03T14:46:52+00:00,51.513712,-0.104276,Stolen goods,1
7554,Person search,2022-09-05T13:01:39+00:00,51.516869,-0.081113,Controlled drugs,1
7555,Person search,2022-09-05T20:21:23+00:00,51.518692,-0.081512,Stolen goods,1
7556,Person search,2022-09-05T20:45:12+00:00,51.518692,-0.081512,Article for use in theft,1
7570,Person and Vehicle search,2022-09-09T05:08:17+00:00,51.515225,-0.069709,Controlled drugs,1
7576,Person search,2022-09-09T11:04:00+00:00,51.514448,-0.100888,Stolen goods,1
7578,Person search,2022-09-09T15:59:09+00:00,51.517007,-0.086815,Stolen goods,1
7586,Person search,2022-09-10T14:00:44+00:00,51.512624,-0.087157,Stolen goods,1
7588,Person and Vehicle search,2022-09-11T00:17:29+00:00,51.511794,-0.101906,Controlled drugs,1
7591,Person search,2022-09-11T16:36:06+00:00,51.513736,-0.095224,Stolen goods,1
7606,Person search,2022-09-15T20:32:48+00:00,51.511794,-0.101906,Offensive weapons,1
7624,Person search,2022-09-18T01:31:45+00:00,51.516869,-0.081113,Controlled drugs,1
7629,Person search,2022-09-20T03:14:15+00:00,51.517296,-0.081902,Article for use in theft,1
7633,Person and Vehicle search,2022-09-20T18:12:48+00:00,51.516271,-0.092971,Controlled drugs,1
7634,Person and Vehicle search,2022-09-20T18:48:52+00:00,51.516271,-0.092971,Controlled drugs,1
7635,Person and Vehicle search,2022-09-20T19:54:54+00:00,51.517461,-0.089808,Controlled drugs,1
7636,Person search,2022-09-21T00:04:07+00:00,51.517461,-0.089808,Controlled drugs,1
7645,Person search,2022-09-21T14:58:50+00:00,51.519676,-0.129614,Offensive weapons,1
7648,Person search,2022-09-22T04:14:47+00:00,51.512066,-0.074483,Controlled drugs,1
7650,Person search,2022-09-22T13:05:16+00:00,51.513631,-0.086019,Article for use in theft,1
7655,Person and Vehicle search,2022-09-23T17:59:28+00:00,51.511896,-0.09154,Controlled drugs,1
7659,Person search,2022-09-24T17:23:24+00:00,51.516869,-0.081113,Article for use in theft,1
7663,Person search,2022-09-26T10:12:43+00:00,51.481233,-0.027046,Offensive weapons,1
7670,Person search,2022-09-27T15:12:11+00:00,51.509965,-0.078477,Article for use in theft,1
7671,Person search,2022-09-27T18:20:33+00:00,51.516271,-0.092971,Controlled drugs,1
7691,Person search,2022-09-30T07:10:17+00:00,51.513079,-0.09407,Controlled drugs,1
7693,Person search,2022-09-30T13:33:35+00:00,51.517007,-0.086815,Stolen goods,1
7700,Person and Vehicle search,2022-09-30T18:27:30+00:00,51.517461,-0.089808,Controlled drugs,1
7705,Person search,2022-10-01T17:47:31+00:00,51.517239,-0.106076,Controlled drugs,1
7707,Person and Vehicle search,2022-10-03T00:28:06+00:00,51.512549,-0.095764,Controlled drugs,1
7712,Person search,2022-10-03T18:12:41+00:00,51.516271,-0.092971,Controlled drugs,1
7716,Person search,2022-10-03T22:59:02+00:00,51.517369,-0.094655,Controlled drugs,1
7719,Person search,2022-10-04T04:32:51+00:00,51.509744,-0.089208,Controlled drugs,1
7720,Person search,2022-10-04T12:11:49+00:00,51.513542,-0.073456,Article for use in theft,1
7722,Person search,2022-10-05T09:50:14+00:00,51.513736,-0.095224,Stolen goods,1
7723,Person search,2022-10-05T10:23:47+00:00,51.513736,-0.095224,Stolen goods,1
7726,Person search,2022-10-05T16:02:25+00:00,51.517326,-0.079883,Stolen goods,1
7730,Person and Vehicle search,2022-10-06T21:13:00+00:00,51.512658,-0.092531,Controlled drugs,1
7735,Person search,2022-10-07T05:41:22+00:00,51.515062,-0.097144,Stolen goods,1
7736,Person search,2022-10-07T05:52:53+00:00,51.515062,-0.097144,Stolen goods,1
7752,Person search,2022-10-10T19:04:02+00:00,51.520689,-0.080448,Article for use in theft,1
7756,Person search,2022-10-11T22:41:56+00:00,51.517461,-0.089808,Offensive weapons,1
7768,Person and Vehicle search,2022-10-14T19:37:45+00:00,51.512105,-0.085089,Controlled drugs,1
7771,Person search,2022-10-15T03:27:33+00:00,51.520551,-0.0985,Controlled drugs,1
7777,Person and Vehicle search,2022-10-16T04:28:10+00:00,51.511965,-0.075453,Stolen goods,1
7778,Person search,2022-10-16T04:40:19+00:00,51.511965,-0.075453,Stolen goods,1
7779,Person search,2022-10-16T04:46:38+00:00,51.511965,-0.075453,Stolen goods,1
7780,Person search,2022-10-16T04:53:34+00:00,51.511965,-0.075453,Stolen goods,1
7782,Person search,2022-10-16T18:10:32+00:00,51.512882,-0.084754,Stolen goods,1
7784,Person search,2022-10-17T14:21:17+00:00,51.517785,-0.079907,Stolen goods,1
7785,Person search,2022-10-17T14:34:25+00:00,51.513736,-0.095224,Article for use in theft,1
7787,Person search,2022-10-17T17:42:48+00:00,51.517785,-0.079907,Controlled drugs,1
7788,Person search,2022-10-17T18:00:29+00:00,51.517785,-0.079907,Controlled drugs,1
7789,Person search,2022-10-17T20:48:17+00:00,51.517785,-0.079907,Controlled drugs,1
7793,Person and Vehicle search,2022-10-19T16:37:13+00:00,51.511794,-0.101906,Controlled drugs,1
7796,Person and Vehicle search,2022-10-20T05:58:14+00:00,51.513813,-0.073531,Controlled drugs,1
7798,Person search,2022-10-20T22:37:13+00:00,51.517656,-0.077563,Stolen goods,1
7811,Person search,2022-10-22T15:33:44+00:00,51.517656,-0.077563,Article for use in theft,1
7814,Person search,2022-10-23T01:59:59+00:00,51.579203,-0.123808,Offensive weapons,1
7816,Person search,2022-10-23T18:48:38+00:00,51.513188,-0.091947,Stolen goods,1
7817,Person search,2022-10-24T04:55:50+00:00,51.516271,-0.076425,Controlled drugs,1
7818,Person and Vehicle search,2022-10-24T05:10:15+00:00,51.516271,-0.076425,Controlled drugs,1
7819,Person and Vehicle search,2022-10-24T22:20:51+00:00,51.511896,-0.09154,Controlled drugs,1
7825,Person search,2022-10-26T17:52:04+00:00,51.517332,-0.098519,Controlled drugs,1
7830,Person search,2022-10-28T00:26:13+00:00,51.514267,-0.079838,Controlled drugs,1
7833,Person search,2022-10-28T03:43:27+00:00,51.517326,-0.079883,Article for use in theft,1
7837,Person and Vehicle search,2022-10-28T14:29:33+00:00,51.514267,-0.079838,Controlled drugs,1
7839,Person and Vehicle search,2022-10-28T20:01:01+00:00,51.517461,-0.089808,Controlled drugs,1
7840,Person search,2022-10-29T02:34:06+00:00,51.520455,-0.078757,Controlled drugs,1
7841,Person and Vehicle search,2022-10-29T02:39:38+00:00,51.520455,-0.078757,Controlled drugs,1
7844,Person and Vehicle search,2022-10-29T05:32:09+00:00,51.520455,-0.078757,Controlled drugs,1
7845,Person and Vehicle search,2022-10-29T05:43:44+00:00,51.520455,-0.078757,Controlled drugs,1
7848,Person search,2022-10-29T16:21:43+00:00,51.511332,-0.077959,Controlled drugs,1
7852,Person search,2022-10-29T17:28:02+00:00,51.511332,-0.077959,Controlled drugs,1
7853,Person and Vehicle search,2022-10-30T03:05:19+00:00,51.511896,-0.09154,Article for use in theft,1
7854,Person search,2022-10-30T03:26:58+00:00,51.511896,-0.09154,Article for use in theft,1
7855,Person and Vehicle search,2022-10-30T03:45:49+00:00,51.511896,-0.09154,Article for use in theft,1
7857,Person search,2022-10-30T07:11:26+00:00,51.511896,-0.09154,Stolen goods,1
7875,Person search,2022-11-03T16:06:15+00:00,51.523001,-0.098715,Stolen goods,1
7877,Person search,2022-11-03T21:52:30+00:00,51.516103,-0.089822,Controlled drugs,1
7878,Person search,2022-11-04T03:22:10+00:00,51.510864,-0.089479,Controlled drugs,1
7879,Person and Vehicle search,2022-11-04T06:09:35+00:00,51.510864,-0.089479,Controlled drugs,1
7880,Person and Vehicle search,2022-11-04T06:38:09+00:00,51.510864,-0.089479,Controlled drugs,1
7881,Person and Vehicle search,2022-11-04T06:40:06+00:00,51.510864,-0.089479,Controlled drugs,1
7882,Person and Vehicle search,2022-11-04T15:19:43+00:00,51.516271,-0.092971,Controlled drugs,1
7883,Person search,2022-11-04T15:25:52+00:00,51.516271,-0.092971,Controlled drugs,1
7885,Person search,2022-11-05T01:52:49+00:00,51.511759,-0.076038,Controlled drugs,1
7892,Person search,2022-11-06T18:34:49+00:00,51.512105,-0.085089,Stolen goods,1
7899,Person search,2022-11-09T05:44:50+00:00,51.511965,-0.075453,Controlled drugs,1
7901,Person and Vehicle search,2022-11-09T07:14:56+00:00,51.511965,-0.075453,Controlled drugs,1
7904,Person and Vehicle search,2022-11-09T16:57:11+00:00,51.527173,-0.080478,Controlled drugs,1
7908,Person search,2022-11-11T11:13:09+00:00,51.513631,-0.086019,Article for use in theft,1
7909,Person search,2022-11-11T15:41:16+00:00,51.513666,-0.078278,Offensive weapons,1
7911,Person and Vehicle search,2022-11-12T03:17:07+00:00,51.513631,-0.086019,Controlled drugs,1
7925,Person and Vehicle search,2022-11-14T08:02:03+00:00,51.51477,-0.101292,Controlled drugs,1
7933,Person and Vehicle search,2022-11-16T23:17:55+00:00,51.510725,-0.084844,Controlled drugs,1
7941,Person search,2022-11-17T21:08:15+00:00,51.513209,-0.0949,Article for use in theft,1
7948,Person and Vehicle search,2022-11-18T01:39:48+00:00,51.515178,-0.076716,Controlled drugs,1
7949,Person and Vehicle search,2022-11-18T02:58:09+00:00,51.515178,-0.076716,Controlled drugs,1
7958,Person search,2022-11-18T19:23:46+00:00,51.517051,-0.102812,Controlled drugs,1
7961,Person search,2022-11-18T19:41:39+00:00,51.517051,-0.102812,Controlled drugs,1
7962,Person and Vehicle search,2022-11-18T20:07:37+00:00,51.517461,-0.089808,Controlled drugs,1
7970,Person and Vehicle search,2022-11-19T03:10:56+00:00,51.51277,-0.118367,Controlled drugs,1
