,Date,Latitude,Longitude,Outcome linked to object of search,Object of search_Article for use in theft,Object of search_Articles for use in criminal damage,Object of search_Controlled drugs,Object of search_Crossbows,Object of search_Evidence of offences under the Act,Object of search_Firearms,Object of search_Offensive weapons,Object of search_Stolen goods
913,2021-03-02 02:57:35,51.512882,-0.084768,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
914,2021-03-02 09:03:39,51.513627,-0.076435,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
915,2021-03-03 03:59:49,51.517678,-0.107672,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2021-03-04 06:58:04,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
917,2021-03-04 07:06:42,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
918,2021-03-04 07:59:31,51.513051,-0.104001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
919,2021-03-04 08:49:11,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920,2021-03-04 12:25:15,51.517938,-0.098148,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
921,2021-03-05 04:28:46,51.514409,-0.079674,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
922,2021-03-05 05:55:48,51.522017,-0.109582,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,2021-03-05 09:48:31,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
924,2021-03-06 02:12:33,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
925,2021-03-06 12:16:20,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
926,2021-03-08 04:46:37,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
927,2021-03-08 07:13:26,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
928,2021-03-08 10:12:26,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
929,2021-03-08 10:19:25,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
930,2021-03-08 10:31:14,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
931,2021-03-09 02:55:21,51.510671,-0.084284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,2021-03-09 10:01:55,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,2021-03-10 07:49:49,51.510014,-0.081516,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
934,2021-03-10 07:59:45,51.510014,-0.081516,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
935,2021-03-10 12:15:40,51.515037,-0.102794,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
936,2021-03-11 06:22:44,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,2021-03-11 08:42:23,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
938,2021-03-12 04:55:32,51.510671,-0.084284,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
939,2021-03-12 11:55:28,51.518017,-0.075991,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
940,2021-03-12 12:35:06,51.513885,-0.102741,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
941,2021-03-13 02:08:25,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
942,2021-03-13 12:09:41,51.518017,-0.075991,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
943,2021-03-13 12:22:21,51.51992,-0.056696,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
944,2021-03-15 12:37:18,51.518262,-0.088203,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
945,2021-03-16 08:26:28,51.516966,-0.1059,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
946,2021-03-17 05:14:06,51.516191,-0.086416,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
947,2021-03-18 02:53:22,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
948,2021-03-18 11:23:19,51.5151,-0.085669,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
949,2021-03-19 02:07:20,51.52181,-0.097929,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950,2021-03-19 06:30:05,51.512598,-0.084967,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,2021-03-20 01:41:38,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
952,2021-03-20 02:18:21,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
953,2021-03-21 02:37:22,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
954,2021-03-21 02:45:56,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
955,2021-03-21 06:16:53,51.517526,-0.108283,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
956,2021-03-21 06:42:48,51.509876,-0.086278,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
957,2021-03-22 01:48:50,51.518262,-0.088203,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
958,2021-03-22 02:12:38,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
959,2021-03-22 08:47:01,51.512791,-0.101274,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
960,2021-03-22 08:54:51,51.512791,-0.101274,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961,2021-03-23 05:54:40,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
962,2021-03-24 06:22:20,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
963,2021-03-24 07:17:23,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
964,2021-03-24 07:59:20,51.515606,-0.094094,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
965,2021-03-24 08:16:14,51.505458,-0.114389,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
966,2021-03-24 10:45:19,51.513676,-0.078307,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,2021-03-25 02:00:49,51.525044,-0.094392,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,2021-03-26 02:18:18,51.510671,-0.084284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,2021-03-26 05:16:18,51.511828,-0.080244,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
970,2021-03-26 08:06:20,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
971,2021-03-27 02:16:18,51.515739,-0.100632,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
972,2021-03-27 05:26:51,51.50932,-0.084701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
973,2021-03-27 09:03:55,51.513569,-0.086051,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
974,2021-03-28 01:51:36,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
975,2021-03-28 01:53:00,51.525655,-0.090517,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
976,2021-03-28 02:55:13,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
977,2021-03-28 07:22:28,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
978,2021-03-28 07:43:17,51.514933,-0.074896,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
979,2021-03-29 02:14:59,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
980,2021-03-29 06:31:42,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
981,2021-03-29 06:45:17,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982,2021-03-30 03:22:07,51.513524,-0.090506,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
983,2021-03-30 03:46:20,51.513524,-0.090506,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,2021-03-30 05:57:21,51.509614,-0.079011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
985,2021-03-30 07:39:13,51.513524,-0.090506,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,2021-03-30 09:58:16,51.514921,-0.103419,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
987,2021-03-30 11:35:31,51.516165,-0.102502,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
988,2021-03-31 03:37:05,51.51333,-0.105157,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,2021-03-31 06:38:36,51.50932,-0.084701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
990,2021-03-31 07:11:29,51.516351,-0.082965,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
991,2021-03-31 11:13:59,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
992,2021-03-31 11:42:28,51.510148,-0.077029,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
993,2021-04-01 01:52:11,51.514276,-0.087549,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
994,2021-04-02 01:18:15,51.524477,-0.100456,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
995,2021-04-04 04:38:11,51.511879,-0.107148,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
996,2021-04-05 10:39:30,51.513051,-0.104001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,2021-04-06 03:16:34,51.518226,-0.111497,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
998,2021-04-06 08:42:10,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
999,2021-04-06 11:05:21,51.513051,-0.104001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000,2021-04-07 02:02:11,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1001,2021-04-07 06:29:46,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1002,2021-04-07 08:47:40,51.50932,-0.084701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1003,2021-04-07 09:57:47,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2021-04-08 00:39:08,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1005,2021-04-08 00:45:02,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1006,2021-04-08 01:09:37,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1007,2021-04-08 03:03:43,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1008,2021-04-08 03:16:30,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009,2021-04-08 04:02:47,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,2021-04-08 07:08:08,51.518433,-0.078856,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,2021-04-09 00:02:47,51.516047,-0.075411,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1012,2021-04-09 01:04:44,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1013,2021-04-09 03:20:46,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1014,2021-04-09 09:53:56,51.518864,-0.097562,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1015,2021-04-11 08:09:57,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1016,2021-04-12 00:21:07,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1017,2021-04-13 00:35:06,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1018,2021-04-13 02:01:25,51.516922,-0.092093,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1019,2021-04-13 09:13:35,51.512856,-0.073254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1020,2021-04-13 10:16:42,51.523977,-0.075841,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1021,2021-04-13 11:31:55,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1022,2021-04-13 11:48:03,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1023,2021-04-14 01:01:29,51.515546,-0.070056,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1024,2021-04-14 07:15:09,51.511625,-0.081549,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1025,2021-04-15 02:44:09,51.517032,-0.092723,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1026,2021-04-15 07:12:06,51.504245,-0.07624,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1027,2021-04-16 03:42:38,51.513952,-0.085833,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1028,2021-04-16 04:08:55,51.517912,-0.104909,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,2021-04-16 09:52:37,51.508066,-0.08778,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1030,2021-04-17 08:17:01,51.503468,-0.095292,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1031,2021-04-17 11:23:04,51.518864,-0.097562,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1032,2021-04-17 11:52:04,51.508066,-0.08778,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1033,2021-04-17 11:54:21,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1034,2021-04-18 01:35:06,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1035,2021-04-18 03:10:31,51.523637,-0.076532,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1036,2021-04-18 11:54:07,51.512206,-0.073152,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1037,2021-04-20 05:19:36,51.512856,-0.073254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1038,2021-04-20 05:35:04,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1039,2021-04-20 07:04:22,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1040,2021-04-20 07:26:44,51.503468,-0.095292,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1041,2021-04-21 04:20:08,51.514203,-0.094628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1042,2021-04-21 08:10:56,51.511749,-0.108018,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1043,2021-04-22 04:01:33,51.514151,-0.074958,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1044,2021-04-22 04:11:32,51.510795,-0.077578,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1045,2021-04-22 04:24:18,51.510795,-0.077578,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1046,2021-04-22 04:42:59,51.50995,-0.078665,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1047,2021-04-22 08:30:11,51.514151,-0.074958,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1048,2021-04-23 00:10:59,51.519635,-0.097962,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1049,2021-04-23 09:22:08,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050,2021-04-24 04:12:55,51.518098,-0.116966,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1051,2021-04-24 04:21:35,51.518098,-0.116966,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1052,2021-04-25 04:21:57,51.514203,-0.094628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1053,2021-04-25 04:32:00,51.514203,-0.094628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1054,2021-04-27 03:54:10,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1055,2021-04-27 03:57:04,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1056,2021-04-27 04:05:44,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1057,2021-04-27 04:09:39,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1058,2021-04-27 04:12:05,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1059,2021-04-27 05:10:21,51.514203,-0.094628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1060,2021-04-28 08:42:53,51.509757,-0.083386,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1061,2021-04-30 02:21:05,51.537541,-0.061815,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1062,2021-04-30 09:08:18,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1063,2021-05-01 04:52:18,51.514158,-0.100179,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1064,2021-05-01 06:06:39,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1065,2021-05-05 01:25:04,51.508066,-0.08778,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2021-05-05 05:55:28,51.510961,-0.10269,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1067,2021-05-05 07:22:15,51.517431,-0.082458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,2021-05-06 00:35:35,51.509757,-0.083386,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1069,2021-05-06 00:51:10,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1070,2021-05-09 00:48:09,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1071,2021-05-09 00:55:10,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1072,2021-05-10 01:37:43,51.514457,-0.073849,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1073,2021-05-10 01:47:11,51.518143,-0.063979,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1074,2021-05-11 04:49:53,51.522276,-0.070867,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,2021-05-11 06:30:46,51.519946,-0.108356,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1076,2021-05-12 05:02:17,51.511775,-0.075389,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1077,2021-05-12 05:33:08,51.512462,-0.076095,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1078,2021-05-13 04:16:39,51.518864,-0.097562,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1079,2021-05-14 02:28:45,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1080,2021-05-14 03:08:07,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1081,2021-05-14 06:52:55,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1082,2021-05-14 09:14:02,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1083,2021-05-15 01:14:43,51.512856,-0.073254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1084,2021-05-16 01:39:00,51.51539,-0.070437,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1085,2021-05-16 02:39:23,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1086,2021-05-16 07:19:40,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1087,2021-05-16 07:20:00,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1088,2021-05-16 08:13:15,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1089,2021-05-16 08:33:00,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1090,2021-05-17 01:32:00,51.522862,-0.115198,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1091,2021-05-17 06:42:35,51.512882,-0.084768,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2021-05-17 07:07:11,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1093,2021-05-18 04:27:40,51.503196,-0.127032,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094,2021-05-18 04:29:35,51.514276,-0.087549,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1095,2021-05-18 05:14:45,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1096,2021-05-18 05:57:27,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1097,2021-05-18 06:02:40,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1098,2021-05-18 09:03:10,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,2021-05-18 09:33:59,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,2021-05-18 11:25:10,51.514276,-0.087549,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1101,2021-05-20 07:03:02,51.514753,-0.082571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2021-05-20 07:37:20,51.525993,-0.073233,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1103,2021-05-20 08:49:12,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,2021-05-20 10:36:07,51.514367,-0.076592,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1105,2021-05-21 03:53:44,51.509547,-0.076031,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,2021-05-21 05:20:39,51.518189,-0.082628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2021-05-22 08:26:46,51.519812,-0.093933,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1108,2021-05-22 11:01:43,51.513061,-0.076459,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1109,2021-05-23 02:37:42,51.518262,-0.097053,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1110,2021-05-24 02:23:35,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,2021-05-24 02:25:06,51.512598,-0.084967,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2021-05-24 11:32:33,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1113,2021-05-24 11:37:30,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1114,2021-05-25 03:58:27,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,2021-05-25 06:34:45,51.513394,-0.084199,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,2021-05-25 10:13:29,51.512598,-0.084967,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2021-05-26 10:38:16,51.519812,-0.093933,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1118,2021-05-27 03:11:46,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1119,2021-05-27 09:52:46,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1120,2021-05-28 01:58:04,51.515196,-0.071772,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121,2021-05-28 09:01:08,51.516351,-0.082965,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1122,2021-05-31 02:18:33,51.513524,-0.090506,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1123,2021-06-03 04:17:37,51.511386,-0.092296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1124,2021-06-03 06:21:20,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1125,2021-06-03 06:21:20,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1126,2021-06-03 10:13:16,51.516233,-0.077392,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1127,2021-06-03 10:18:12,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1128,2021-06-04 05:52:44,51.518262,-0.088203,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,2021-06-04 09:26:01,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1130,2021-06-04 11:31:57,51.516233,-0.077392,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1131,2021-06-04 11:56:56,51.511014,-0.076113,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1132,2021-06-05 01:19:54,51.514513,-0.096561,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1133,2021-06-05 05:35:37,51.507808,-0.07913,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1134,2021-06-05 09:06:57,51.509414,-0.093791,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1135,2021-06-06 00:57:26,51.509547,-0.076031,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1136,2021-06-06 06:51:33,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1137,2021-06-06 08:42:41,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1138,2021-06-07 03:01:58,51.513627,-0.076435,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1139,2021-06-08 00:36:01,51.51891,-0.087153,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1140,2021-06-08 09:17:23,51.515523,-0.077451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
